model,task,story_id,repetition,emergence_point
qwen7b,implicature,swmimp193,3,1
qwen7b,implicature,swmimp194,1,6
qwen7b,implicature,swmimp194,2,4
qwen7b,implicature,swmimp194,3,1
qwen7b,implicature,swmimp195,1,9
qwen7b,implicature,swmimp195,2,9
qwen7b,implicature,swmimp195,3,9
qwen7b,implicature,swmimp196,1,
qwen7b,implicature,swmimp196,2,6
qwen7b,implicature,swmimp196,3,1
qwen7b,implicature,swmimp197,1,2
qwen7b,implicature,swmimp197,2,
qwen7b,implicature,swmimp197,3,
qwen7b,implicature,swmimp198,1,
qwen7b,implicature,swmimp198,2,
qwen7b,implicature,swmimp198,3,1
qwen7b,implicature,swmimp199,1,3
qwen7b,implicature,swmimp199,2,1
qwen7b,implicature,swmimp199,3,1
qwen7b,implicature,swmimp200,1,
qwen7b,implicature,swmimp200,2,
qwen7b,implicature,swmimp200,3,
